mileage,mark_x,model,fuel,gear,offerType,price,hp,year_x,country,year_y,mark_y,year
78043,Hyundai,i10,Gasoline,Manual,Used,5899,86.0,2014,,,,
45000,Opel,Corsa,Gasoline,Manual,Used,5900,86.0,2014,,,,
89960,Fiat,500,Gasoline,Manual,Used,5900,69.0,2014,,,,
39000,Renault,Twingo,Gasoline,Manual,Used,5900,71.0,2014,,,,
74765,Hyundai,i10,Gasoline,Manual,Used,5950,67.0,2014,,,,
153800,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,5950,86.0,2014,,,,
50000,Nissan,Micra,Gasoline,Manual,Used,5950,80.0,2014,,,,
80000,Nissan,Note,Gasoline,Manual,Used,5950,98.0,2014,,,,
26887,Opel,Corsa,Gasoline,Manual,Used,5960,69.0,2014,,,,
82000,Toyota,Aygo,Gasoline,Manual,Used,5960,69.0,2014,,,,
75000,SEAT,Mii,Gasoline,Manual,Used,5980,75.0,2014,,,,
93960,Suzuki,Splash,Gasoline,Manual,Used,5980,94.0,2014,,,,
79100,Nissan,Micra,Gasoline,Manual,Used,6199,80.0,2015,,,,
44849,smart,forTwo,Gasoline,Manual,Used,6200,71.0,2015,,,,
62000,smart,forFour,Gasoline,Manual,Used,6200,71.0,2015,,,,
49700,Renault,Twingo,Gasoline,Manual,Used,6250,71.0,2015,,,,
77559,Opel,Corsa,Gasoline,Manual,Used,6290,69.0,2015,,,,
67379,Hyundai,i10,Gasoline,Manual,Used,6290,67.0,2015,,,,
60000,Opel,Corsa,Gasoline,Manual,Used,6299,69.0,2015,,,,
55000,Renault,ZOE,Electric,Automatic,Used,6300,58.0,2015,,,,
39995,Peugeot,108,Gasoline,Manual,Used,6390,82.0,2015,,,,
104900,Citroen,C1,Gasoline,Manual,Used,6399,82.0,2015,,,,
104000,Opel,Astra,Gasoline,Manual,Used,6399,101.0,2015,,,,
68100,SEAT,Mii,Gasoline,Manual,Used,6400,60.0,2015,,,,
26000,Citroen,C3,Gasoline,Manual,Used,6450,82.0,2015,,,,
45900,smart,forFour,Gasoline,Manual,Used,6450,71.0,2015,,,,
64199,SEAT,Ibiza,Gasoline,Manual,Used,6450,69.0,2015,,,,
89000,Mitsubishi,Space Star,Gasoline,Manual,Used,4800,71.0,2016,,,,
15800,Renault,Twizy,Electric,Manual,Used,4800,11.0,2016,,,,
17500,Renault,Twizy,Electric,Manual,Used,4800,11.0,2016,,,,
99000,Mitsubishi,Space Star,Gasoline,Manual,Used,4850,71.0,2016,,,,
62000,Mitsubishi,Space Star,Gasoline,Manual,Used,4900,71.0,2016,,,,
73000,SEAT,Mii,Gasoline,Manual,Used,4990,60.0,2016,,,,
85238,Mitsubishi,Space Star,Gasoline,Manual,Used,5200,71.0,2016,,,,
202915,Renault,Kangoo,Diesel,Manual,Used,5250,75.0,2016,,,,
61000,Kia,Picanto,Gasoline,Manual,Used,5250,86.0,2016,,,,
92000,Mitsubishi,Space Star,Gasoline,Manual,Used,5399,71.0,2016,,,,
110990,Hyundai,i10,LPG,Manual,Used,5499,67.0,2016,,,,
28300,Kia,Picanto,Gasoline,Manual,Used,5550,65.0,2016,,,,
47750,Skoda,Citigo,Gasoline,Manual,Used,5599,60.0,2016,,,,
154143,Nissan,Note,Diesel,Manual,Used,5600,90.0,2016,,,,
97000,Citroen,C1,Gasoline,Manual,Used,5699,69.0,2016,,,,
62220,Skoda,Citigo,Gasoline,Manual,Used,5750,60.0,2016,,,,
110000,Toyota,Aygo,Gasoline,Manual,Used,5780,69.0,2016,,,,
62470,Kia,Stinger,Diesel,Automatic,Used,29990,200.0,2017,,,,
114721,Skoda,Citigo,Gasoline,Manual,Used,5940,60.0,2017,,,,
74703,Nissan,Navara,Diesel,Manual,Used,23477,163.0,2018,,,,
129358,Skoda,Kodiaq,Diesel,Manual,Used,24785,150.0,2018,,,,
65000,Skoda,Octavia,Diesel,Automatic,Used,25550,184.0,2018,,,,
29065,Kia,Sportage,Diesel,Automatic,Used,27990,185.0,2018,,,,
36500,Lexus,IS 300,Electric/Gasoline,Automatic,Used,28950,223.0,2018,,,,
12100,Opel,Corsa,Gasoline,Manual,Used,9099,69.0,2019,,,,
21765,Dacia,Sandero,Gasoline,Manual,Used,11480,90.0,2019,,,,
15606,Opel,Adam,Gasoline,Manual,Used,11490,69.0,2019,,,,
45520,Renault,Clio,Diesel,Manual,Used,11690,90.0,2019,,,,
2600,Dacia,Logan,Gasoline,Manual,Used,11980,90.0,2019,,,,
24700,Dacia,Dokker,Gasoline,Manual,Used,14480,102.0,2019,,,,
3980,Kia,Picanto,Gasoline,Automatic,Demonstration,16927,84.0,2019,,,,
14840,Kia,Sportage,Gasoline,Manual,Used,16990,132.0,2019,,,,
10,SEAT,Leon,Electric/Gasoline,Automatic,Demonstration,34970,204.0,2020,,,,
3808,Peugeot,5008,Diesel,Automatic,Employee's car,36290,181.0,2020,,,,
1000,Peugeot,5008,Diesel,Automatic,Employee's car,36480,177.0,2020,,,,
23498,Skoda,Superb,Diesel,Automatic,Demonstration,36480,190.0,2020,,,,
10,Suzuki,Swift,Gasoline,Manual,Pre-registered,15390,83.0,2021,,,,
15,Opel,Astra,Gasoline,Manual,Used,17900,131.0,2021,,,,
4950,Kia,Stonic,Gasoline,Automatic,Demonstration,18370,101.0,2021,,,,
10,Suzuki,Vitara,Gasoline,Manual,Pre-registered,18990,129.0,2021,,,,
14,Suzuki,Swift,Electric/Gasoline,Manual,Pre-registered,19990,129.0,2021,,,,
131617,Skoda,Octavia,Gasoline,Manual,Used,8590,200.0,2011,,,,
71419,Opel,Insignia,Gasoline,Manual,Used,8675,140.0,2011,,,,
89113,Opel,Astra,Gasoline,Manual,Used,8690,140.0,2011,,,,
113000,Hyundai,Veloster,Gasoline,Manual,Used,8750,140.0,2011,,,,
91200,MINI,One Cabrio,Gasoline,Manual,Used,8900,98.0,2011,,,,
87000,MINI,One Cabrio,Gasoline,Manual,Used,8900,98.0,2011,,,,
148000,Kia,Sorento,Diesel,Manual,Used,8950,197.0,2011,,,,
122243,Mazda,6,Gasoline,Manual,Used,8999,155.0,2012,,,,
132000,Skoda,Superb,Diesel,Manual,Used,8999,105.0,2012,,,,
90000,Citroen,Jumper,Diesel,Manual,Used,9000,110.0,2012,,,,
113000,Kia,Sorento,Gasoline,Manual,Used,9200,174.0,2012,,,,
128000,Toyota,Auris,Electric/Gasoline,Automatic,Used,9200,99.0,2012,,,,
150000,Opel,Antara,Diesel,Automatic,Used,9350,163.0,2012,,,,
52700,Nissan,Qashqai,Gasoline,Manual,Used,9350,117.0,2012,,,,
151543,Citroen,C5,Diesel,Automatic,Used,9490,241.0,2012,,,,
75616,Toyota,Yaris,Electric/Gasoline,Automatic,Used,9950,75.0,2013,,,,
62800,Opel,Mokka,Gasoline,Manual,Used,9990,116.0,2013,,,,
104951,Skoda,Octavia,Diesel,Automatic,Used,9990,105.0,2013,,,,
116800,Hyundai,iX35,Diesel,Manual,Used,10000,116.0,2013,,,,
104574,MINI,Model,Gasoline,Manual,Used,10490,184.0,2013,,,,
182000,Kia,Sportage,Diesel,Automatic,Used,10500,184.0,2013,,,,
74900,Citroen,Berlingo,Gasoline,Manual,Used,10680,120.0,2013,,,,
112600,Toyota,Verso,Diesel,Manual,Used,10700,111.0,2014,,,,
97500,Opel,Corsa,Gasoline,Manual,Used,10800,192.0,2014,,,,
44200,Citroen,C4,Gasoline,Automatic,Used,10860,120.0,2014,,,,
51736,Opel,Insignia,Diesel,Manual,Used,10899,140.0,2014,,,,
100500,SEAT,Leon,Gasoline,Manual,Used,10900,122.0,2014,,,,
95357,SEAT,Ibiza,Gasoline,Automatic,Used,10945,150.0,2014,,,,
35901,Opel,Corsa,Gasoline,Automatic,Used,10975,90.0,2014,,,,
94732,Nissan,Juke,Gasoline,Manual,Used,10975,117.0,2014,,,,
65518,Opel,Corsa,Diesel,Semi-automatic,Used,9780,95.0,2015,,,,
74956,Renault,Captur,Gasoline,Manual,Used,9850,90.0,2015,,,,
58250,Opel,Meriva,Gasoline,Automatic,Used,9899,120.0,2015,,,,
100000,Renault,Captur,Diesel,Manual,Used,9900,110.0,2015,,,,
55000,Fiat,500C,Gasoline,Manual,Used,9950,105.0,2015,,,,
50000,SEAT,Ibiza,Gasoline,Manual,Used,9950,105.0,2015,,,,
84875,Opel,Astra,Gasoline,Manual,Used,9980,120.0,2015,,,,
84875,Opel,Astra,Gasoline,Manual,Used,9980,120.0,2015,,,,
31939,Opel,Adam,Gasoline,Manual,Used,9990,87.0,2015,,,,
100000,Opel,Corsa,Gasoline,Manual,Used,9990,207.0,2015,,,,
146000,Opel,Mokka,Diesel,Manual,Used,9990,136.0,2015,,,,
49360,Hyundai,iX20,Gasoline,Manual,Used,9998,125.0,2015,,,,
26278,Renault,Scenic,Gasoline,Manual,Used,10000,110.0,2015,,,,
27216,smart,forTwo,Gasoline,Manual,Used,8950,71.0,2016,,,,
64000,SEAT,Ibiza,Gasoline,Manual,Used,8950,75.0,2016,,,,
80000,Opel,Astra,Gasoline,Manual,Used,8950,105.0,2016,,,,
98306,Opel,Astra,Diesel,Manual,Used,8980,160.0,2016,,,,
59285,Opel,Meriva,Gasoline,Manual,Used,8980,120.0,2016,,,,
116230,Opel,Astra,Diesel,Automatic,Used,8980,136.0,2016,,,,
98306,Opel,Astra,Diesel,Manual,Used,8980,160.0,2016,,,,
116230,Opel,Astra,Diesel,Automatic,Used,8980,136.0,2016,,,,
59285,Opel,Meriva,Gasoline,Manual,Used,8980,120.0,2016,,,,
98306,Opel,Astra,Diesel,Manual,Used,8980,160.0,2016,,,,
112516,Opel,Astra,Gasoline,Manual,Used,8980,105.0,2016,,,,
68984,Opel,Meriva,Gasoline,Manual,Used,8980,120.0,2016,,,,
112516,Opel,Astra,Gasoline,Manual,Used,8980,105.0,2016,,,,
77459,Opel,Combo,Diesel,Manual,Used,8980,95.0,2016,,,,
68984,Opel,Meriva,Gasoline,Manual,Used,8980,120.0,2016,,,,
115162,Skoda,Octavia,Diesel,Manual,Used,8980,110.0,2016,,,,
166723,Renault,Captur,Diesel,Manual,Used,8980,110.0,2016,,,,
70200,Renault,Twingo,Gasoline,Automatic,Used,8980,90.0,2016,,,,
156736,Opel,Astra,Diesel,Manual,Used,8380,136.0,2018,,,,
66200,Hyundai,i20,Gasoline,Manual,Used,8400,75.0,2018,,,,
39164,Skoda,Citigo,CNG,Manual,Used,8450,68.0,2018,,,,
162204,Opel,Astra,Diesel,Automatic,Used,8480,136.0,2018,,,,
174923,Opel,Astra,Diesel,Manual,Used,8480,136.0,2018,,,,
174923,Opel,Astra,Diesel,Manual,Used,8480,136.0,2018,,,,
109078,Opel,Astra,Diesel,Manual,Used,8480,110.0,2018,,,,
132559,Opel,Astra,Diesel,Manual,Used,8480,110.0,2018,,,,
128802,Opel,Astra,Diesel,Manual,Used,8480,136.0,2018,,,,
47550,Kia,Picanto,Gasoline,Manual,Used,8490,67.0,2018,,,,
105755,Opel,Astra,Diesel,Manual,Used,8680,110.0,2018,,,,
115932,Opel,Astra,Diesel,Manual,Used,8680,110.0,2018,,,,
21000,Peugeot,108,Gasoline,Manual,Used,8690,82.0,2018,,,,
22850,Citroen,C3,Gasoline,Manual,Used,8690,68.0,2018,,,,
107800,Opel,Astra,Diesel,Manual,Used,8850,110.0,2018,,,,
27600,Kia,Picanto,Gasoline,Manual,Used,8950,67.0,2018,,,,
141680,Opel,Astra,Diesel,Automatic,Used,8980,136.0,2018,,,,
101142,Opel,Astra,Diesel,Manual,Used,8980,110.0,2018,,,,
7990,smart,forFour,Gasoline,Manual,Used,11900,71.0,2019,,,,
26664,Opel,Corsa,Gasoline,Manual,Used,11950,90.0,2019,,,,
22962,Toyota,Aygo,Gasoline,Manual,Used,11980,72.0,2019,,,,
18458,Dacia,Sandero,Gasoline,Manual,Used,11990,90.0,2019,,,,
41190,Opel,Adam,Gasoline,Manual,Used,11990,87.0,2019,,,,
49000,Opel,Astra,Diesel,Manual,Used,11999,110.0,2019,,,,
16467,Opel,Corsa,Gasoline,Manual,Used,11999,101.0,2019,,,,
14000,Hyundai,i20,Gasoline,Manual,Used,12000,84.0,2019,,,,
14500,smart,forFour,Gasoline,Automatic,Used,12000,90.0,2019,,,,
2000,Citroen,C3,Gasoline,Manual,Demonstration,12211,83.0,2019,,,,
5300,Renault,Captur,Gasoline,Manual,Used,12250,90.0,2019,,,,
6506,smart,forTwo,Gasoline,Manual,Used,12300,71.0,2019,,,,
18959,Opel,Corsa,Gasoline,Manual,Used,12340,90.0,2019,,,,
2000,Citroen,C3,Gasoline,Manual,Demonstration,12399,83.0,2019,,,,
6500,Opel,Corsa,Gasoline,Manual,Used,12450,69.0,2019,,,,
4500,Fiat,500,Gasoline,Manual,Demonstration,12450,69.0,2019,,,,
1800,Opel,Corsa,Gasoline,Manual,Used,12450,69.0,2019,,,,
17885,Opel,Corsa,Gasoline,Manual,Used,12995,75.0,2020,,,,
1111,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13090,69.0,2020,,,,
1111,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13090,69.0,2020,,,,
1111,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13090,69.0,2020,,,,
50,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13090,69.0,2020,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,13245,69.0,2020,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,13245,69.0,2020,,,,
50,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13290,69.0,2020,,,,
50,Fiat,500,Gasoline,Automatic,Pre-registered,13290,69.0,2020,,,,
50,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13290,69.0,2020,,,,
50,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13290,69.0,2020,,,,
50,Fiat,500C,Gasoline,Manual,Used,13290,69.0,2020,,,,
10,Renault,Twingo,Gasoline,Manual,Used,13290,73.0,2020,,,,
50,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13290,69.0,2020,,,,
8888,Fiat,500C,Gasoline,Manual,Used,13290,69.0,2020,,,,
22990,Opel,Corsa,Gasoline,Manual,Used,13390,75.0,2020,,,,
10,Renault,Clio,Gasoline,Manual,Used,13490,72.0,2020,,,,
10,Renault,Clio,Gasoline,Manual,Used,16490,91.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,16490,84.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,16490,84.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,16490,84.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,16490,84.0,2021,,,,
15,Dacia,Dokker,Diesel,Manual,Pre-registered,16550,95.0,2021,,,,
10,Renault,Clio,Gasoline,Manual,Pre-registered,16660,91.0,2021,,,,
10,Skoda,Fabia,Gasoline,Automatic,Pre-registered,16688,95.0,2021,,,,
20,Renault,Express,Gasoline,Manual,Pre-registered,16750,101.0,2021,,,,
10,Fiat,Doblo,Diesel,Manual,Pre-registered,16750,95.0,2021,,,,
500,Nissan,Micra,Gasoline,Manual,Demonstration,16750,92.0,2021,,,,
40,SEAT,Ibiza,Gasoline,Manual,Pre-registered,16780,95.0,2021,,,,
40,SEAT,Ibiza,Gasoline,Manual,Pre-registered,16780,95.0,2021,,,,
40,SEAT,Ibiza,Gasoline,Manual,Pre-registered,16780,95.0,2021,,,,
40,SEAT,Ibiza,Gasoline,Manual,Pre-registered,16780,95.0,2021,,,,
10,Skoda,Fabia,Gasoline,Automatic,Pre-registered,16788,95.0,2021,,,,
10,Skoda,Fabia,Gasoline,Automatic,Pre-registered,16790,95.0,2021,,,,
10,Renault,Clio,Gasoline,Manual,Used,16790,91.0,2021,,,,
10,Renault,Clio,Gasoline,Manual,Pre-registered,16890,91.0,2021,,,,
98000,Skoda,Fabia,Gasoline,Manual,Used,4490,60.0,2011,,,,
128000,Opel,Astra,Gasoline,Manual,Used,4500,120.0,2011,,,,
153000,Hyundai,i30,Gasoline,Manual,Used,4500,109.0,2011,,,,
37292,Fiat,Panda,Gasoline,Manual,Used,4500,69.0,2011,,,,
89500,SEAT,Ibiza,Gasoline,Manual,Used,4500,69.0,2011,,,,
85092,Kia,Ceed / cee'd,Gasoline,Manual,Used,4500,90.0,2011,,,,
102000,Fiat,Grande Punto,Gasoline,Manual,Used,4500,77.0,2011,,,,
76150,Toyota,Aygo,Gasoline,Manual,Used,4570,68.0,2011,,,,
76150,smart,forTwo,Gasoline,Automatic,Used,4600,71.0,2011,,,,
111000,Suzuki,Swift,Gasoline,Manual,Used,4690,94.0,2011,,,,
88000,Opel,Corsa,Gasoline,Manual,Used,4690,69.0,2011,,,,
106000,Opel,Corsa,Gasoline,Manual,Used,4700,87.0,2011,,,,
95000,Skoda,Fabia,Gasoline,Manual,Used,4700,69.0,2011,,,,
110000,Opel,Corsa,Gasoline,Manual,Used,4999,101.0,2012,,,,
24050,Renault,Twingo,Gasoline,Manual,Used,4999,75.0,2012,,,,
100000,Hyundai,iX20,Gasoline,Manual,Used,4999,90.0,2012,,,,
76600,Renault,Twingo,Gasoline,Manual,Used,4999,75.0,2012,,,,
149000,Fiat,500,Gasoline,Manual,Used,4999,69.0,2012,,,,
28050,Nissan,Micra,Gasoline,Manual,Used,5000,80.0,2012,,,,
80000,Renault,Twingo,Gasoline,Manual,Used,5027,75.0,2012,,,,
248000,Peugeot,3008,Electric/Diesel,Automatic,Used,5100,163.0,2012,,,,
116800,Fiat,500,Gasoline,Manual,Used,5199,69.0,2012,,,,
150000,Opel,Astra,Diesel,Manual,Used,5200,110.0,2012,,,,
102700,SEAT,Ibiza,Gasoline,Manual,Used,5250,86.0,2012,,,,
140000,Suzuki,SX4,Gasoline,Manual,Used,5299,120.0,2012,,,,
136000,Peugeot,508,Diesel,Manual,Used,5300,111.0,2012,,,,
66800,smart,forTwo,Gasoline,Manual,Used,5300,71.0,2012,,,,
35000,Toyota,Aygo,Gasoline,Manual,Used,5300,68.0,2012,,,,
150000,SEAT,Ibiza,Gasoline,Manual,Used,5300,105.0,2012,,,,
93000,Dacia,Sandero,Gasoline,Manual,Used,5350,84.0,2012,,,,
95000,Opel,Corsa,Gasoline,Manual,Used,5999,87.0,2013,,,,
69500,SEAT,Ibiza,Gasoline,Manual,Used,5999,69.0,2013,,,,
113000,SEAT,Ibiza,Gasoline,Manual,Used,6000,105.0,2013,,,,
88546,Fiat,500C,Gasoline,Manual,Used,6000,69.0,2013,,,,
87000,Opel,Corsa,Gasoline,Manual,Used,6000,101.0,2013,,,,
113000,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Used,6000,99.0,2013,,,,
40200,Hyundai,i10,Gasoline,Manual,Used,6290,69.0,2013,,,,
248521,Opel,Zafira Tourer,Gasoline,Manual,Used,6290,140.0,2013,,,,
65200,Hyundai,i30,Gasoline,Manual,Used,6300,99.0,2013,,,,
174396,Citroen,C4 Picasso,Diesel,Manual,Used,6300,111.0,2013,,,,
230000,Peugeot,508,Diesel,Manual,Used,6400,114.0,2013,,,,
103992,Fiat,500,Gasoline,Manual,Used,6400,69.0,2013,,,,
93000,Skoda,Citigo,Gasoline,Manual,Used,6400,75.0,2013,,,,
119000,Citroen,C4,Diesel,Manual,Used,6480,114.0,2013,,,,
59853,Opel,Corsa,Gasoline,Manual,Used,6500,87.0,2014,,,,
43950,smart,forTwo,Gasoline,Automatic,Used,6500,71.0,2014,,,,
64000,smart,forFour,Gasoline,Manual,Used,6500,71.0,2014,,,,
275000,Opel,Vivaro,Diesel,Manual,Used,6500,114.0,2014,,,,
36600,Opel,Corsa,Gasoline,Manual,Used,6500,87.0,2014,,,,
67000,Nissan,Note,Gasoline,Manual,Used,6500,80.0,2014,,,,
153000,Opel,Astra,Diesel,Manual,Used,6500,110.0,2014,,,,
87432,Kia,Rio,Gasoline,Manual,Used,6500,86.0,2014,,,,
92000,Renault,Clio,Gasoline,Manual,Used,6599,73.0,2014,,,,
43000,smart,forTwo,Gasoline,Manual,Used,6600,71.0,2014,,,,
43000,smart,forTwo,Gasoline,Manual,Used,6600,71.0,2014,,,,
43000,smart,forTwo,Gasoline,Manual,Used,6600,71.0,2014,,,,
68991,Renault,ZOE,Electric,Manual,Used,6600,58.0,2014,,,,
147150,Renault,Clio,Gasoline,Automatic,Used,6700,120.0,2014,,,,
67945,smart,forTwo,Gasoline,Automatic,Used,6700,71.0,2014,,,,
78950,Peugeot,208,Gasoline,Manual,Used,6700,68.0,2014,,,,
73000,smart,forFour,Gasoline,Manual,Used,6700,71.0,2014,,,,
90000,Renault,Kangoo,Diesel,Manual,Used,6900,90.0,2015,,,,
90000,Opel,Corsa,Gasoline,Manual,Used,6900,116.0,2015,,,,
61500,Fiat,500L,Gasoline,Manual,Used,6900,69.0,2015,,,,
80000,Toyota,Yaris,Gasoline,Manual,Used,6900,69.0,2015,,,,
43900,Mazda,2,Gasoline,Manual,Used,6900,75.0,2015,,,,
82600,Citroen,C3,Gasoline,Manual,Used,6900,82.0,2015,,,,
76516,Dacia,Sandero,Gasoline,Manual,Used,6900,90.0,2015,,,,
144000,smart,forFour,Gasoline,Manual,Used,6900,90.0,2015,,,,
53915,Renault,Twingo,Gasoline,Manual,Used,6900,90.0,2015,,,,
60000,Kia,Picanto,Gasoline,Manual,Used,6990,86.0,2015,,,,
28000,Renault,Twingo,Gasoline,Manual,Used,6990,71.0,2015,,,,
74900,Nissan,Micra,Gasoline,Manual,Used,6990,80.0,2015,,,,
55436,Renault,Twingo,Gasoline,Manual,Used,6999,71.0,2015,,,,
97400,Opel,Corsa,Diesel,Manual,Used,6999,95.0,2015,,,,
52000,Opel,Karl,Gasoline,Manual,Used,6999,75.0,2015,,,,
77000,Kia,Venga,Diesel,Manual,Used,6999,128.0,2015,,,,
48200,Fiat,500,Gasoline,Manual,Used,7000,86.0,2015,,,,
41000,Renault,Twingo,Gasoline,Manual,Used,6450,69.0,2016,,,,
62000,Skoda,Citigo,Gasoline,Manual,Used,6480,75.0,2016,,,,
61220,Toyota,Aygo,Gasoline,Manual,Used,6480,69.0,2016,,,,
118941,Opel,Corsa,Diesel,Manual,Used,6490,95.0,2016,,,,
34125,Opel,Corsa,Gasoline,Manual,Used,6490,69.0,2016,,,,
112000,Dacia,Sandero,Diesel,Manual,Used,6499,90.0,2016,,,,
42240,SEAT,Mii,Gasoline,Manual,Used,6580,60.0,2016,,,,
42698,SEAT,Mii,Gasoline,Manual,Used,6590,60.0,2016,,,,
15800,Skoda,Citigo,Gasoline,Manual,Used,6660,60.0,2016,,,,
46900,Renault,ZOE,Electric,Automatic,Used,6690,88.0,2016,,,,
75000,Renault,Twingo,Gasoline,Manual,Used,6700,71.0,2016,,,,
52000,Skoda,Citigo,Gasoline,Manual,Used,6700,60.0,2016,,,,
38500,Renault,Twingo,Gasoline,Manual,Used,6700,71.0,2016,,,,
28861,Fiat,Punto,Gasoline,Manual,Used,6750,69.0,2016,,,,
26200,Renault,ZOE,Electric,Automatic,Used,6750,58.0,2016,,,,
38000,Nissan,Micra,Gasoline,Manual,Used,6750,80.0,2016,,,,
6700,Opel,Cascada,Gasoline,Automatic,Used,26000,170.0,2017,,,,
21322,MINI,John Cooper Works Countryman,Gasoline,Automatic,Used,29990,231.0,2017,,,,
19900,Opel,Insignia,Gasoline,Manual,Employee's car,19999,140.0,2018,,,,
25,Baic,Model,Gasoline,Automatic,Used,20900,136.0,2018,,,,
111390,Skoda,Kodiaq,Diesel,Automatic,Used,21900,150.0,2018,,,,
16500,SEAT,Ateca,Diesel,Automatic,Used,22690,116.0,2018,,,,
20000,Opel,Insignia,Gasoline,Automatic,Used,22990,165.0,2018,,,,
144777,Skoda,Kodiaq,Diesel,Automatic,Used,23600,190.0,2018,,,,
8205,Mazda,6,Gasoline,Automatic,Used,27400,194.0,2019,,,,
13481,Toyota,Camry,Electric/Gasoline,Automatic,Used,28500,218.0,2019,,,,
12175,Toyota,Corolla,Electric/Gasoline,Automatic,Used,28900,184.0,2019,,,,
13500,Opel,Cascada,Gasoline,Manual,Used,28950,170.0,2019,,,,
636,Opel,Grandland X,Gasoline,Automatic,Used,30900,181.0,2019,,,,
2000,Opel,Zafira Life,Electric,Manual,Demonstration,47490,136.0,2020,,,,
4257,Land,Rover Range Rover Evoque,Diesel,Automatic,Demonstration,48990,179.0,2020,,,,
12000,Land,Rover Range Rover Evoque,Electric/Gasoline,Automatic,Demonstration,53350,200.0,2020,,,,
5031,Land,Rover Range Rover Velar,Diesel,Automatic,Demonstration,56890,179.0,2020,,,,
1950,Toyota,Supra,Gasoline,Automatic,Pre-registered,59900,340.0,2020,,,,
2765,Land,Rover Defender,Diesel,Automatic,Employee's car,66950,241.0,2020,,,,
1,Lexus,NX 300,Electric/Gasoline,Automatic,Used,48980,197.0,2021,,,,
1500,Skoda,Enyaq,Electric,Manual,Demonstration,57460,204.0,2021,,,,
23,Land,Rover Defender,Diesel,Automatic,Demonstration,59999,241.0,2021,,,,
1110,Land,Rover Defender,Diesel,Automatic,Demonstration,69990,249.0,2021,,,,
10,Land,Rover Defender,Diesel,Automatic,Demonstration,74890,300.0,2021,,,,
0,Land,Rover Discovery,Diesel,Automatic,Demonstration,79999,300.0,2021,,,,
4592,Land,Rover Range Rover Sport,Diesel,Automatic,Demonstration,94999,299.0,2021,,,,
5,Kia,Picanto,Gasoline,Manual,Pre-registered,11490,67.0,2021,,,,
5,Kia,Picanto,Gasoline,Manual,Pre-registered,11490,67.0,2021,,,,
5,Kia,Picanto,Gasoline,Manual,Pre-registered,11490,67.0,2021,,,,
8,Kia,Picanto,Gasoline,Manual,Pre-registered,11800,67.0,2021,,,,
15,Kia,Picanto,Gasoline,Manual,Pre-registered,12990,67.0,2021,,,,
279,Kia,Rio,Gasoline,Manual,Demonstration,13190,84.0,2021,,,,
189000,SEAT,Altea,Diesel,Automatic,Used,6490,140.0,2011,,,,
